FILE_NAME,FIELD_NAME,GOLD,EXTRACTED,RESULT,REASON
389057_1526301926_1.html,product,HP 81 E 8GB SP PCI-E FC HBA Manufacturer Part Number AJ762B Serial No: 5CF5430GDD Serial No: 5CF5430GXS,,FN,FAIL_MODEL
389057_1526301926_1.html,product,HP GEN8 600GB 6GSAS 10K 2.5 SC ENT Manufacturer Part Number 652583-B21 Serial No: 6C3539E6BM Serial No: 6C3539E659,,FN,FAIL_MODEL
389057_1526301926_1.html,quantity,2.00,2,"FP,FN",FAIL_MODEL
389057_1526301926_1.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
389057_1526301926_1.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
389057_1526301926_1.html,quantity,2.00,2,"FP,FN",FAIL_MODEL
389057_1526301926_1.html,quantity,1.00,5,"FP,FN",FAIL_MODEL
389057_1526301926_1.html,quantity,,5,FP,FAIL_MODEL
389057_1526301926_1.html,total_amount,358838.10,,FN,FAIL_MODEL
389057_1526301926_1.html,total_amount,358838.10,,FN,FAIL_MODEL
389057_1526301926_1.html,price,287.99,287.99,TP,EXTRACT_MODEL
389057_1526301926_1.html,price,12021.83,"12,021.83","FP,FN",FAIL_MODEL
389057_1526301926_1.html,price,0.00,,FN,FAIL_MODEL
389057_1526301926_1.html,price,482.04,,FN,FAIL_MODEL
389057_1526301926_1.html,price,224.54,,FN,FAIL_MODEL
389057_1526301926_1.html,supplier_name,Taylor Group,PAYMENT T0,"FP,FN",FAIL_MODEL
389057_1526301926_1.html,invoice_number,RTI8416,,FN,FAIL_MODEL
389057_1526301926_1.html,email,achwerremittance@cdqwew.com,credit@cdw.com,"FP,FN",FAIL_MODEL
389057_1526301926_1.html,invoice_date,02/27/2010,02/27/10,"FP,FN",FAIL_MODEL
389057_1526301926_2.html,product,HP ETHERNET 10GB 2P 560SFP ADAPTER Manufacturer Part Number 665249-B21 Serial No: MYI5410HLX,HP ETHERNET 10GB 2P 560SFP ADAPTER Manufacturer Part,"FP,FN",FAIL_MODEL
389057_1526301926_2.html,product,HP DL380 GEN9 24SFF CUSTOM SRV Manufacturer Part Number EB172843 Serial No: MXQ5510015,No: MYI5410HLX,"FP,FN",FAIL_MODEL
389057_1526301926_2.html,product,CDW CUSTOM HW SRVR REQ4443 Manufacturer Part Number REQ4443,MXQ5510015                          1,"FP,FN",FAIL_MODEL
389057_1526301926_2.html,product,HP GEN8 600GB 6GSAS 10K 2.5 SC ENT Manufacturer Part Number 652583-B21 Serial No: 6C3539E6BM Serial No: 6C3539E659,,FN,FAIL_MODEL
389057_1526301926_2.html,product,HP 81 E 8GB SP PCI-E FC HBA Manufacturer Part Number AJ762B Serial No: 5CF5430GDD Serial No: 5CF5430GXS,,FN,FAIL_MODEL
389057_1526301926_2.html,quantity,2.00,2,"FP,FN",FAIL_MODEL
389057_1526301926_2.html,quantity,2.00,2,"FP,FN",FAIL_MODEL
389057_1526301926_2.html,quantity,1.00,5,"FP,FN",FAIL_MODEL
389057_1526301926_2.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
389057_1526301926_2.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
389057_1526301926_2.html,quantity,,5,FP,FAIL_MODEL
389057_1526301926_2.html,total_amount,974186.91,"974,186.91","FP,FN",FAIL_MODEL
389057_1526301926_2.html,price,287.99,287.99,TP,EXTRACT_MODEL
389057_1526301926_2.html,price,12021.83,"12,021.83","FP,FN",FAIL_MODEL
389057_1526301926_2.html,price,482.04,,FN,FAIL_MODEL
389057_1526301926_2.html,price,224.54,,FN,FAIL_MODEL
389057_1526301926_2.html,price,0.00,,FN,FAIL_MODEL
389057_1526301926_2.html,supplier_name,Watson Inc,PAYMENT T0,"FP,FN",FAIL_MODEL
389057_1526301926_2.html,invoice_number,RBH1274,TERMS,"FP,FN",FAIL_MODEL
389057_1526301926_2.html,email,dgwis@dkldf.edu,credit@cdw.com,"FP,FN",FAIL_MODEL
389057_1526301926_2.html,invoice_date,11/05/1991,11/15/91,"FP,FN",FAIL_MODEL
389842_advanced_1526302224_1.html,product,Exercitationem sit nam labore nesciunt. Exercitationem sit nam labore nesciunt. Quidem cupiditate eligendi.,labore nesciunt. Quidem cupiditate eligendi.,"FP,FN",FAIL_MODEL
389842_advanced_1526302224_1.html,product,,sit nam,FP,FAIL_MODEL
389842_advanced_1526302224_1.html,product,,nam labore nesciunt. Exercitationem,FP,FAIL_MODEL
389842_advanced_1526302224_1.html,product,,Exercitationem sit,FP,FAIL_MODEL
389842_advanced_1526302224_1.html,total_amount,1834.00,1834,"FP,FN",FAIL_MODEL
389842_advanced_1526302224_1.html,price,55.99,,FN,FAIL_MODEL
389842_advanced_1526302224_1.html,supplier_name,Barnes PLC LLC,PAYMENT T0,"FP,FN",FAIL_MODEL
389842_advanced_1526302224_1.html,invoice_number,PII9506,PAYMENT,"FP,FN",FAIL_MODEL
389842_advanced_1526302224_1.html,email,achremittance@cdw.com,credit@cdw.com,"FP,FN",FAIL_MODEL
389842_advanced_1526302224_1.html,invoice_date,08/29/1996,08/29/96,"FP,FN",FAIL_MODEL
389842_advanced_1526302224_2.html,product,Temporibus occaecati sit dolore iure quo. Temporibus occaecati sit dolore iure quo. Laborum ab fuga voluptatibus ipsam.,Nostrum porro beatae.,"FP,FN",FAIL_MODEL
389842_advanced_1526302224_2.html,product,Nostrum porro beatae. Nostrum porro beatae. Consequuntur asperiores voluptatum vitae.,Consequuntur asperiores,"FP,FN",FAIL_MODEL
389842_advanced_1526302224_2.html,product,,voluptatum vitae.,FP,FAIL_MODEL
389842_advanced_1526302224_2.html,product,,Nostrum porro beatae.,FP,FAIL_MODEL
389842_advanced_1526302224_2.html,total_amount,2137.00,2137,"FP,FN",FAIL_MODEL
389842_advanced_1526302224_2.html,price,69.78,,FN,FAIL_MODEL
389842_advanced_1526302224_2.html,price,21.32,,FN,FAIL_MODEL
389842_advanced_1526302224_2.html,supplier_name,"Cooper, Allison and Jackson LLC",,FN,FAIL_MODEL
389842_advanced_1526302224_2.html,invoice_number,KOP8574,PAYMENT,"FP,FN",FAIL_MODEL
389842_advanced_1526302224_2.html,email,achremittance@cdwweew.com,credit@cdw.com,"FP,FN",FAIL_MODEL
389842_advanced_1526302224_2.html,invoice_date,10/15/1970,10/15/70,"FP,FN",FAIL_MODEL
b_424261_1526302379_1.html,product,2816999 HP ETHERNET 10GB 2P 560SFP ADAPT,,FN,FAIL_MODEL
b_424261_1526302379_1.html,quantity,3.00,,FN,FAIL_MODEL
b_424261_1526302379_1.html,total_amount,1896.29,,FN,FAIL_MODEL
b_424261_1526302379_1.html,price,69.96,,FN,FAIL_MODEL
b_424261_1526302379_1.html,supplier_name,"MARTIN, BURCH AND KING",,FN,FAIL_MODEL
b_424261_1526302379_1.html,invoice_number,QE24584,,FN,FAIL_MODEL
b_424261_1526302379_1.html,invoice_date,08/19/1970,08-19-70,"FP,FN",FAIL_MODEL
c_427915_1526302430_0.html,product,HP 16GB 2RX4 PC4-2133P-R KIT,,FN,FAIL_MODEL
c_427915_1526302430_0.html,product,HP DL380 GEN9 24SFF E5-2690 CUSTOM Mfg. Part#: EB172692,,FN,FAIL_MODEL
c_427915_1526302430_0.html,product,HP GEN8 600GB 6GSAS 10K 2.5 SC ENT Mfg. Part#: 652583-B21,,FN,FAIL_MODEL
c_427915_1526302430_0.html,quantity,16.00,16,"FP,FN",FAIL_MODEL
c_427915_1526302430_0.html,quantity,48.00,48,"FP,FN",FAIL_MODEL
c_427915_1526302430_0.html,quantity,8.00,,FN,FAIL_MODEL
c_427915_1526302430_0.html,total_amount,4541.88,726719-B21,"FP,FN",FAIL_MODEL
c_427915_1526302430_0.html,price,164.39,164.39,TP,EXTRACT_MODEL
c_427915_1526302430_0.html,price,7899.07,"7,899.07","FP,FN",FAIL_MODEL
c_427915_1526302430_0.html,price,224.54,224.54,TP,EXTRACT_MODEL
c_427915_1526302430_0.html,supplier_name,"COOK, DIXON AND BLAIR",CDW <cdwsales@cdwemail.com,"FP,FN",FAIL_MODEL
c_427915_1526302430_0.html,invoice_number,GDU4300,GDU4300,TP,EXTRACT_MODEL
c_427915_1526302430_0.html,email,cdwsales@cdwemail.com,<cdwsales@cdwemail.com,"FP,FN",FAIL_MODEL
c_427915_1526302430_0.html,invoice_date,08/05/1991,22 November 1975,"FP,FN",FAIL_MODEL
doc00123920180117122119.html,product,Intelligent Bronze Chair,Intelligent Bronze Chair,TP,EXTRACT_MODEL
doc00123920180117122119.html,product,Enormous Wool Shirt,Enormous Wool Shirt,TP,EXTRACT_MODEL
doc00123920180117122119.html,product,Heavy Duty Wool Bottle,Heavy Duty Wool Bottle,TP,EXTRACT_MODEL
doc00123920180117122119.html,product,Intelligent Wooden Computer,Intelligent Wooden Computer,TP,EXTRACT_MODEL
doc00123920180117122119.html,quantity,15.00,15,"FP,FN",FAIL_MODEL
doc00123920180117122119.html,quantity,59.00,59,"FP,FN",FAIL_MODEL
doc00123920180117122119.html,quantity,39.00,39,"FP,FN",FAIL_MODEL
doc00123920180117122119.html,quantity,39.00,39,"FP,FN",FAIL_MODEL
doc00123920180117122119.html,total_amount,113093.82,"113,093.82","FP,FN",FAIL_MODEL
doc00123920180117122119.html,price,761.52,761.52,TP,EXTRACT_MODEL
doc00123920180117122119.html,price,481.68,481.68,TP,EXTRACT_MODEL
doc00123920180117122119.html,price,349.09,349.09,TP,EXTRACT_MODEL
doc00123920180117122119.html,price,730.14,730.14,TP,EXTRACT_MODEL
doc00123920180117122119.html,supplier_name,Blanda Inc,"ns'    
  Blanda Inc","FP,FN",FAIL_MODEL
doc00123920180117122119.html,invoice_number,7536317931,7536317931,TP,EXTRACT_MODEL
doc00125020180117122554.html,product,Awesome Plastic Bench,Awesome Plastic Bench,TP,EXTRACT_MODEL
doc00125020180117122554.html,product,Awesome Bronze Keyboard,Awesome Bronze Keyboard,TP,EXTRACT_MODEL
doc00125020180117122554.html,product,Durable Bronze Wallet,Durable Bronze Wallet,TP,EXTRACT_MODEL
doc00125020180117122554.html,product,Heavy Duty Marble Chair,Heavy Duty Marble Chair,TP,EXTRACT_MODEL
doc00125020180117122554.html,product,Lightweight Wooden Bottle,Lightweight Wooden Bottle,TP,EXTRACT_MODEL
doc00125020180117122554.html,product,Synergistic Plastic Bag,Synergistic Plastic Bag,TP,EXTRACT_MODEL
doc00125020180117122554.html,product,Durable Silk Shoes,Durable Silk Shoes,TP,EXTRACT_MODEL
doc00125020180117122554.html,product,Aerodynamic Steel Shoes,Aerodynamic Steel Shoes,TP,EXTRACT_MODEL
doc00125020180117122554.html,product,Fantastic Cotton Bench,Fantastic Cotton Bench,TP,EXTRACT_MODEL
doc00125020180117122554.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
doc00125020180117122554.html,quantity,21.00,21,"FP,FN",FAIL_MODEL
doc00125020180117122554.html,quantity,31.00,31,"FP,FN",FAIL_MODEL
doc00125020180117122554.html,quantity,27.00,27,"FP,FN",FAIL_MODEL
doc00125020180117122554.html,quantity,61.00,61,"FP,FN",FAIL_MODEL
doc00125020180117122554.html,quantity,22.00,22,"FP,FN",FAIL_MODEL
doc00125020180117122554.html,quantity,78.00,78,"FP,FN",FAIL_MODEL
doc00125020180117122554.html,quantity,16.00,16,"FP,FN",FAIL_MODEL
doc00125020180117122554.html,quantity,23.00,~23,"FP,FN",FAIL_MODEL
doc00125020180117122554.html,total_amount,179906.78,"179,906.78","FP,FN",FAIL_MODEL
doc00125020180117122554.html,price,610.87,610.87,TP,EXTRACT_MODEL
doc00125020180117122554.html,price,812.32,812.32,TP,EXTRACT_MODEL
doc00125020180117122554.html,price,534.70,534.70,TP,EXTRACT_MODEL
doc00125020180117122554.html,price,659.83,659.83,TP,EXTRACT_MODEL
doc00125020180117122554.html,price,940.38,940.38,TP,EXTRACT_MODEL
doc00125020180117122554.html,price,541.48,541.48,TP,EXTRACT_MODEL
doc00125020180117122554.html,price,170.11,170.11,TP,EXTRACT_MODEL
doc00125020180117122554.html,price,343.57,343.57,TP,EXTRACT_MODEL
doc00125020180117122554.html,price,473.72,473.72,TP,EXTRACT_MODEL
doc00125020180117122554.html,supplier_name,Mertz LLC,Mertz LLC,TP,EXTRACT_MODEL
doc00125020180117122554.html,invoice_number,3202057232,3202057232,TP,EXTRACT_MODEL
doc00145620180117152142.html,product,Social MediaMarketing,Social Media   Marketing,"FP,FN",FAIL_MODEL
doc00145620180117152142.html,product,Customer Support,Customer Support,TP,EXTRACT_MODEL
doc00145620180117152142.html,product,Pilot Development,Pilot Development,TP,EXTRACT_MODEL
doc00145620180117152142.html,product,Development,Development,TP,EXTRACT_MODEL
doc00145620180117152142.html,quantity,74.00,74,"FP,FN",FAIL_MODEL
doc00145620180117152142.html,quantity,15.00,15,"FP,FN",FAIL_MODEL
doc00145620180117152142.html,quantity,92.00,92,"FP,FN",FAIL_MODEL
doc00145620180117152142.html,quantity,38.00,38,"FP,FN",FAIL_MODEL
doc00145620180117152142.html,total_amount,16653.60,"16,653.6","FP,FN",FAIL_MODEL
doc00145620180117152142.html,price,20.00,20.00,TP,EXTRACT_MODEL
doc00145620180117152142.html,price,60.00,60.00,TP,EXTRACT_MODEL
doc00145620180117152142.html,price,1.00,1.00,TP,EXTRACT_MODEL
doc00145620180117152142.html,price,150.00,,FN,FAIL_MODEL
doc00145620180117152142.html,supplier_name,Workfusion,Workfi,"FP,FN",FAIL_MODEL
doc00145620180117152142.html,invoice_number,12501425,12501425,TP,EXTRACT_MODEL
doc00145620180117152142.html,email,john.doe@example.com,iohn.doeStexamole.com,"FP,FN",FAIL_MODEL
doc00145620180117152142.html,invoice_date,01/16/2018,"January 16, 2018","FP,FN",FAIL_MODEL
doc00145720180117152206.html,product,Social MediaMarketing,Social Media   Marketing,"FP,FN",FAIL_MODEL
doc00145720180117152206.html,product,Development,Development,TP,EXTRACT_MODEL
doc00145720180117152206.html,quantity,71.00,71,"FP,FN",FAIL_MODEL
doc00145720180117152206.html,quantity,30.00,30,"FP,FN",FAIL_MODEL
doc00145720180117152206.html,total_amount,2245.20,"2,245.20","FP,FN",FAIL_MODEL
doc00145720180117152206.html,price,60.00,60.00,TP,EXTRACT_MODEL
doc00145720180117152206.html,price,1.00,1.00,TP,EXTRACT_MODEL
doc00145720180117152206.html,supplier_name,Workfusion,Workfusion,TP,EXTRACT_MODEL
doc00145720180117152206.html,invoice_number,,1345295509,FP,FAIL_MODEL
doc00145720180117152206.html,email,iohn.doe@example.com,,FN,FAIL_MODEL
doc00145720180117152206.html,invoice_date,01/16/2018,"January 16, 2018","FP,FN",FAIL_MODEL
doc00146020180117152339.html,product,Customer Support,Customer Support,TP,EXTRACT_MODEL
doc00146020180117152339.html,product,Video Marketing,Video Marketing,TP,EXTRACT_MODEL
doc00146020180117152339.html,product,Pilot Development,Pilot Development,TP,EXTRACT_MODEL
doc00146020180117152339.html,product,Development,Development,TP,EXTRACT_MODEL
doc00146020180117152339.html,product,Social MediaMarketing,Social Media  Marketing,"FP,FN",FAIL_MODEL
doc00146020180117152339.html,quantity,16.00,16,"FP,FN",FAIL_MODEL
doc00146020180117152339.html,quantity,6.00,6,"FP,FN",FAIL_MODEL
doc00146020180117152339.html,quantity,93.00,93,"FP,FN",FAIL_MODEL
doc00146020180117152339.html,quantity,15.00,15,"FP,FN",FAIL_MODEL
doc00146020180117152339.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
doc00146020180117152339.html,total_amount,3537.60,"3,537.6","FP,FN",FAIL_MODEL
doc00146020180117152339.html,price,1.00,1.00,TP,EXTRACT_MODEL
doc00146020180117152339.html,price,60.00,60.00,TP,EXTRACT_MODEL
doc00146020180117152339.html,price,150.00,150.00,TP,EXTRACT_MODEL
doc00146020180117152339.html,price,20.00,20.00,TP,EXTRACT_MODEL
doc00146020180117152339.html,price,5.00,5.00,TP,EXTRACT_MODEL
doc00146020180117152339.html,supplier_name,Workf,,FN,FAIL_MODEL
doc00146020180117152339.html,invoice_number,1759339126,1759339126,TP,EXTRACT_MODEL
doc00146020180117152339.html,email,jack harrowt@examDle.com,jack,"FP,FN",FAIL_MODEL
doc00146020180117152339.html,invoice_date,01/16/2018,"January 16,    
   2018","FP,FN",FAIL_MODEL
doc00147520180117152859.html,product,Pilot Development,Pilot Development,TP,EXTRACT_MODEL
doc00147520180117152859.html,product,Development,Development,TP,EXTRACT_MODEL
doc00147520180117152859.html,product,Social Medisf vC,,FN,FAIL_MODEL
doc00147520180117152859.html,quantity,13.00,13,"FP,FN",FAIL_MODEL
doc00147520180117152859.html,quantity,99.00,99,"FP,FN",FAIL_MODEL
doc00147520180117152859.html,quantity,20.00,20,"FP,FN",FAIL_MODEL
doc00147520180117152859.html,total_amount,19275.60,"19,275.6(","FP,FN",FAIL_MODEL
doc00147520180117152859.html,price,150.00,150.00,TP,EXTRACT_MODEL
doc00147520180117152859.html,price,1.00,1.00,TP,EXTRACT_MODEL
doc00147520180117152859.html,price,60.00,60.00,TP,EXTRACT_MODEL
doc00147520180117152859.html,supplier_name,Workfi,Workfi,TP,EXTRACT_MODEL
doc00147520180117152859.html,invoice_number,740612417,740612417,TP,EXTRACT_MODEL
doc00147520180117152859.html,email,iack.harrow@examDle.com,iack.harrow(5).examDle.com,"FP,FN",FAIL_MODEL
doc00147520180117152859.html,invoice_date,01/16/2018,"January 16,    
   2018","FP,FN",FAIL_MODEL
d_442019_1526302473_2.html,total_amount,7581.26,7581.26,TP,EXTRACT_MODEL
d_442019_1526302473_2.html,price,,1187.23,FP,FAIL_MODEL
d_442019_1526302473_2.html,supplier_name,HERNANDEZ INC,,FN,FAIL_MODEL
d_442019_1526302473_2.html,invoice_number,MZS9646,,FN,FAIL_MODEL
d_442019_1526302473_2.html,email,gary91@gonzalez-perkins.net,gary91@gonzalez-perkins.net,TP,EXTRACT_MODEL
d_442019_1526302473_2.html,invoice_date,07/22/1980,,FN,FAIL_MODEL
d_442019_1526302473_3.html,total_amount,4601.21,4601.21,TP,EXTRACT_MODEL
d_442019_1526302473_3.html,supplier_name,GONZALEZ GROUP,,FN,FAIL_MODEL
d_442019_1526302473_3.html,invoice_number,SGU8213,,FN,FAIL_MODEL
d_442019_1526302473_3.html,email,eric51@yahoo.com,eric51@yahoo.com,TP,EXTRACT_MODEL
d_442019_1526302473_3.html,invoice_date,05/19/1973,,FN,FAIL_MODEL
invoice136.html,product,Intelligent Wooden Plate,Intelligent Wooden Plate,TP,EXTRACT_MODEL
invoice136.html,product,Synergistic Rubber Shirt,Synergistic Rubber Shirt,TP,EXTRACT_MODEL
invoice136.html,product,Aerodynamic Linen Shirt,Aerodynamic Linen Shirt,TP,EXTRACT_MODEL
invoice136.html,product,Synergistic Cotton Shirt,Synergistic Cotton Shirt,TP,EXTRACT_MODEL
invoice136.html,product,Small Bronze Hat,Small Bronze Hat,TP,EXTRACT_MODEL
invoice136.html,product,Fantastic Marble Bottle,Fantastic Marble Bottle,TP,EXTRACT_MODEL
invoice136.html,quantity,32.00,32,"FP,FN",FAIL_MODEL
invoice136.html,quantity,46.00,46,"FP,FN",FAIL_MODEL
invoice136.html,quantity,6.00,6,"FP,FN",FAIL_MODEL
invoice136.html,quantity,44.00,44,"FP,FN",FAIL_MODEL
invoice136.html,quantity,19.00,19,"FP,FN",FAIL_MODEL
invoice136.html,quantity,16.00,16,"FP,FN",FAIL_MODEL
invoice136.html,total_amount,39655.76,"39,655.76","FP,FN",FAIL_MODEL
invoice136.html,price,53.27,53.27,TP,EXTRACT_MODEL
invoice136.html,price,463.13,463.13,TP,EXTRACT_MODEL
invoice136.html,price,418.55,418.55,TP,EXTRACT_MODEL
invoice136.html,price,182.44,182.44,TP,EXTRACT_MODEL
invoice136.html,price,156.96,156.96,TP,EXTRACT_MODEL
invoice136.html,price,215.36,215.36,TP,EXTRACT_MODEL
invoice136.html,supplier_name,"Bartoletti, Bartoletti and Bartoletti","Bartoletti, Bartoletti and Bartoletti",TP,EXTRACT_MODEL
invoice136.html,invoice_number,3461319999,3461319999,TP,EXTRACT_MODEL
invoice136.html,email,cali.mcclure@yahoo.com,cali.mcclure@yahoo.com,TP,EXTRACT_MODEL
invoice136.html,invoice_date,08/16/1971,"August 16, 1971","FP,FN",FAIL_MODEL
invoice139.html,product,Aerodynamic Linen Knife,Aerodynamic Linen Knife,TP,EXTRACT_MODEL
invoice139.html,product,Lightweight Paper Chair,Lightweight Paper Chair,TP,EXTRACT_MODEL
invoice139.html,product,Heavy Duty Rubber Car,Heavy Duty Rubber Car,TP,EXTRACT_MODEL
invoice139.html,product,Rustic Wooden Table,Rustic Wooden Table,TP,EXTRACT_MODEL
invoice139.html,product,Enormous Wooden Bench,Enormous Wooden Bench,TP,EXTRACT_MODEL
invoice139.html,product,Mediocre Granite Hat,Mediocre Granite Hat,TP,EXTRACT_MODEL
invoice139.html,product,Intelligent Concrete Table,Intelligent Concrete Table,TP,EXTRACT_MODEL
invoice139.html,product,Durable Silk Gloves,Durable Silk Gloves,TP,EXTRACT_MODEL
invoice139.html,product,Durable Paper Gloves,Durable Paper Gloves,TP,EXTRACT_MODEL
invoice139.html,quantity,47.00,47,"FP,FN",FAIL_MODEL
invoice139.html,quantity,38.00,38,"FP,FN",FAIL_MODEL
invoice139.html,quantity,45.00,45,"FP,FN",FAIL_MODEL
invoice139.html,quantity,39.00,39,"FP,FN",FAIL_MODEL
invoice139.html,quantity,36.00,36,"FP,FN",FAIL_MODEL
invoice139.html,quantity,12.00,12,"FP,FN",FAIL_MODEL
invoice139.html,quantity,5.00,5,"FP,FN",FAIL_MODEL
invoice139.html,quantity,19.00,19,"FP,FN",FAIL_MODEL
invoice139.html,quantity,49.00,49,"FP,FN",FAIL_MODEL
invoice139.html,total_amount,113052.25,"113,052.25","FP,FN",FAIL_MODEL
invoice139.html,price,173.73,173.73,TP,EXTRACT_MODEL
invoice139.html,price,439.20,439.20,TP,EXTRACT_MODEL
invoice139.html,price,354.53,354.53,TP,EXTRACT_MODEL
invoice139.html,price,455.45,455.45,TP,EXTRACT_MODEL
invoice139.html,price,396.74,396.74,TP,EXTRACT_MODEL
invoice139.html,price,331.79,331.79,TP,EXTRACT_MODEL
invoice139.html,price,183.88,183.88,TP,EXTRACT_MODEL
invoice139.html,price,383.67,383.67,TP,EXTRACT_MODEL
invoice139.html,price,259.81,259.81,TP,EXTRACT_MODEL
invoice139.html,supplier_name,Jenkins-Jenkins,Jenkins-Jenkins,TP,EXTRACT_MODEL
invoice139.html,invoice_number,6507378943,6507378943,TP,EXTRACT_MODEL
invoice139.html,email,marjolaine.rohan@gmail.com,marjolaine.rohan@gmail.com,TP,EXTRACT_MODEL
invoice139.html,invoice_date,07/03/2009,"July 03, 2009","FP,FN",FAIL_MODEL
invoice164.html,product,Practical Granite Bench,Practical Granite Bench,TP,EXTRACT_MODEL
invoice164.html,product,Gorgeous Iron Bench,Gorgeous Iron Bench,TP,EXTRACT_MODEL
invoice164.html,quantity,23.00,23,"FP,FN",FAIL_MODEL
invoice164.html,quantity,37.00,37,"FP,FN",FAIL_MODEL
invoice164.html,total_amount,30868.39,"30,868.39","FP,FN",FAIL_MODEL
invoice164.html,price,456.12,456.12,TP,EXTRACT_MODEL
invoice164.html,price,411.70,411.70,TP,EXTRACT_MODEL
invoice164.html,supplier_name,Padberg-Padberg,Padberg-Padberg,TP,EXTRACT_MODEL
invoice164.html,invoice_number,9982242803,9982242803,TP,EXTRACT_MODEL
invoice164.html,email,cara.trantow@hotmail.com,cara.trantow@hotmail.com,TP,EXTRACT_MODEL
invoice164.html,invoice_date,09/12/1990,"September 12, 1990","FP,FN",FAIL_MODEL
invoice17.html,product,Intelligent Steel Pants,Intelligent Steel Pants,TP,EXTRACT_MODEL
invoice17.html,product,Ergonomic Linen Shirt,Ergonomic Linen Shirt,TP,EXTRACT_MODEL
invoice17.html,product,Intelligent Granite Bag,Intelligent Granite Bag,TP,EXTRACT_MODEL
invoice17.html,product,Awesome Bronze Shirt,Awesome Bronze Shirt,TP,EXTRACT_MODEL
invoice17.html,product,Lightweight Linen Lamp,Lightweight Linen Lamp,TP,EXTRACT_MODEL
invoice17.html,product,Lightweight Bronze Pants,Lightweight Bronze Pants,TP,EXTRACT_MODEL
invoice17.html,quantity,16.00,16,"FP,FN",FAIL_MODEL
invoice17.html,quantity,20.00,20,"FP,FN",FAIL_MODEL
invoice17.html,quantity,3.00,3,"FP,FN",FAIL_MODEL
invoice17.html,quantity,24.00,24,"FP,FN",FAIL_MODEL
invoice17.html,quantity,11.00,11,"FP,FN",FAIL_MODEL
