FILE_NAME,FIELD_NAME,GOLD,EXTRACTED,RESULT,REASON
invoice116.html,email,caitlyn.hansen@yahoo.com,caitlyn.hansen@yahoo.com,TP,EXTRACT_MODEL
invoice116.html,invoice_date,09/26/2014,09/26/2014,TP,EXTRACT_RULES
invoice118.html,product,Awesome Aluminum Clock,Awesome Aluminum Clock,TP,EXTRACT_MODEL
invoice118.html,product,Mediocre Copper Wallet,Mediocre Copper Wallet,TP,EXTRACT_MODEL
invoice118.html,product,Ergonomic Wool Wallet,Ergonomic Wool Wallet,TP,EXTRACT_MODEL
invoice118.html,product,Awesome Silk Pants,Awesome Silk Pants,TP,EXTRACT_MODEL
invoice118.html,product,Mediocre Silk Knife,Mediocre Silk Knife,TP,EXTRACT_MODEL
invoice118.html,product,Synergistic Leather Table,Synergistic Leather Table,TP,EXTRACT_MODEL
invoice118.html,product,Practical Steel Table,Practical Steel Table,TP,EXTRACT_MODEL
invoice118.html,product,Aerodynamic Marble Lamp,Aerodynamic Marble Lamp,TP,EXTRACT_MODEL
invoice118.html,quantity,26.00,26.00,TP,EXTRACT_RULES
invoice118.html,quantity,52.00,52.00,TP,EXTRACT_RULES
invoice118.html,quantity,34.00,34.00,TP,EXTRACT_RULES
invoice118.html,quantity,24.00,24.00,TP,EXTRACT_RULES
invoice118.html,quantity,38.00,38.00,TP,EXTRACT_RULES
invoice118.html,quantity,46.00,46.00,TP,EXTRACT_RULES
invoice118.html,quantity,29.00,29.00,TP,EXTRACT_RULES
invoice118.html,quantity,13.00,13.00,TP,EXTRACT_RULES
invoice118.html,total_amount,91194.11,91194.11,TP,EXTRACT_RULES
invoice118.html,price,278.27,278.27,TP,EXTRACT_MODEL
invoice118.html,price,494.91,494.91,TP,EXTRACT_MODEL
invoice118.html,price,162.85,162.85,TP,EXTRACT_MODEL
invoice118.html,price,249.18,249.18,TP,EXTRACT_MODEL
invoice118.html,price,496.33,496.33,TP,EXTRACT_MODEL
invoice118.html,price,91.65,91.65,TP,EXTRACT_MODEL
invoice118.html,price,285.41,285.41,TP,EXTRACT_MODEL
invoice118.html,price,194.86,194.86,TP,EXTRACT_MODEL
invoice118.html,supplier_name,Krajcik and Sons,Krajcik and Sons,TP,EXTRACT_MODEL
invoice118.html,invoice_number,7328351196,7328351196,TP,EXTRACT_MODEL
invoice118.html,email,kenna.gleichner@yahoo.com,kenna.gleichner@yahoo.com,TP,EXTRACT_MODEL
invoice118.html,invoice_date,07/13/1985,07/13/1985,TP,EXTRACT_RULES
